order_id,customer_id,product,quantity,price,sales
57956,4780,Mobile,4,12993,51972
57957,237,Watch,1,43065,43065
57958,3621,Watch,9,40042,360378
57959,1342,Watch,4,917,3668
57960,3807,Laptop,9,4325,38925
57961,357,Laptop,4,8039,32156
57962,2476,Tablet,2,13481,26962
57963,1915,Tablet,9,27127,244143
57964,4698,Laptop,7,49364,345548
57965,3734,Laptop,4,1059,4236
57966,4545,Mobile,4,14542,58168
57967,2533,Laptop,2,5693,11386
57968,3835,Watch,8,17612,140896
57969,3441,Laptop,10,1110,11100
57970,3536,Laptop,9,43471,391239
57971,1288,Laptop,2,27694,55388
57972,3214,Tablet,10,12456,124560
57973,2131,Tablet,7,24527,171689
57974,3198,Watch,5,6502,32510
57975,1437,Laptop,10,35883,358830
57976,3301,Mobile,9,31961,287649
57977,877,Watch,9,36347,327123
57978,4932,Mobile,10,49949,499490
57979,4745,Watch,10,10537,105370
57980,2553,Tablet,1,48043,48043
57981,1946,Watch,7,20077,140539
57982,1047,Watch,8,16038,128304
57983,653,Laptop,6,3035,18210
57984,2943,Watch,8,27519,220152
57985,4140,Tablet,6,5756,34536
57986,4107,Watch,5,18556,92780
57987,4062,Tablet,2,5540,11080
57988,3427,Mobile,6,32830,196980
57989,82,Laptop,10,29327,293270
57990,3585,Laptop,6,40252,241512
57991,3487,Laptop,2,48594,97188
57992,3850,Mobile,8,6200,49600
57993,1620,Laptop,7,45787,320509
57994,1762,Tablet,9,41180,370620
57995,1717,Tablet,4,27879,111516
57996,2950,Tablet,6,39833,238998
57997,3247,Tablet,6,4776,28656
57998,618,Tablet,7,9878,69146
57999,2650,Mobile,3,34580,103740
58000,246,Mobile,8,3647,29176
58001,4710,Laptop,6,19762,118572
58002,772,Mobile,3,31476,94428
58003,4017,Laptop,7,17811,124677
58004,1107,Tablet,10,48350,483500
58005,3350,Mobile,6,34085,204510
58006,1645,Tablet,8,44206,353648
58007,1245,Watch,3,13539,40617
58008,3718,Watch,4,36739,146956
58009,3586,Mobile,4,16154,64616
58010,4659,Laptop,4,32750,131000
58011,2174,Laptop,1,33097,33097
58012,641,Mobile,8,7277,58216
58013,4337,Laptop,2,3173,6346
58014,2450,Watch,10,13081,130810
58015,589,Mobile,9,40588,365292
58016,3195,Tablet,2,7102,14204
58017,1803,Mobile,5,10356,51780
58018,3032,Watch,6,24854,149124
58019,2293,Laptop,3,31970,95910
58020,4681,Watch,9,6564,59076
58021,52,Watch,4,32366,129464
58022,4945,Watch,5,6634,33170
58023,4184,Watch,10,4491,44910
58024,2163,Laptop,7,1300,9100
58025,505,Laptop,3,16150,48450
58026,1685,Mobile,5,36152,180760
58027,3071,Mobile,10,4001,40010
58028,4126,Mobile,1,23190,23190
58029,3724,Mobile,7,21290,149030
58030,3316,Tablet,10,37297,372970
58031,256,Laptop,6,42439,254634
58032,2774,Tablet,6,29516,177096
58033,2967,Tablet,7,21435,150045
58034,3225,Tablet,7,30429,213003
58035,4236,Watch,10,19037,190370
58036,1297,Tablet,1,46862,46862
58037,324,Mobile,2,31767,63534
58038,792,Laptop,3,5157,15471
58039,130,Mobile,9,45904,413136
58040,1191,Tablet,4,7520,30080
58041,1796,Laptop,4,30104,120416
58042,1513,Laptop,1,17284,17284
58043,296,Mobile,8,43053,344424
58044,2639,Laptop,1,12498,12498
58045,1882,Tablet,2,1026,2052
58046,4031,Tablet,7,19819,138733
58047,1767,Watch,10,46268,462680
58048,4840,Watch,9,27936,251424
58049,2175,Watch,8,10029,80232
58050,583,Mobile,5,13421,67105
58051,3673,Watch,4,23381,93524
58052,512,Watch,1,17348,17348
58053,660,Laptop,6,47406,284436
58054,1221,Tablet,6,40990,245940
58055,258,Laptop,1,41407,41407
58056,752,Tablet,9,34404,309636
58057,4453,Mobile,7,47884,335188
58058,2403,Mobile,2,28028,56056
58059,1295,Mobile,2,36801,73602
58060,506,Mobile,10,13553,135530
58061,655,Mobile,3,1470,4410
58062,3447,Watch,9,29191,262719
58063,2069,Mobile,4,27058,108232
58064,3068,Watch,6,17594,105564
58065,2124,Laptop,10,46726,467260
58066,3036,Laptop,4,13206,52824
58067,1051,Tablet,2,30883,61766
58068,3058,Laptop,2,20577,41154
58069,4580,Mobile,9,23165,208485
58070,1689,Watch,10,3911,39110
58071,2598,Mobile,9,35166,316494
58072,3298,Laptop,2,19178,38356
58073,68,Tablet,6,36200,217200
58074,3193,Tablet,1,25909,25909
58075,3447,Tablet,2,34178,68356
58076,1119,Mobile,1,47948,47948
58077,1172,Tablet,1,40403,40403
58078,3934,Laptop,2,8394,16788
58079,81,Tablet,8,7120,56960
58080,2805,Tablet,8,43685,349480
58081,4847,Mobile,2,13492,26984
58082,3501,Laptop,3,45195,135585
58083,3791,Laptop,3,9264,27792
58084,3955,Laptop,6,45320,271920
58085,2461,Tablet,3,47139,141417
58086,272,Watch,5,43952,219760
58087,4602,Laptop,7,27144,190008
58088,1812,Tablet,8,39220,313760
58089,1673,Laptop,7,8990,62930
58090,3582,Mobile,4,28184,112736
58091,977,Mobile,8,22898,183184
58092,3635,Laptop,7,18947,132629
58093,718,Laptop,6,22086,132516
58094,2618,Watch,4,31516,126064
58095,3879,Watch,7,33258,232806
58096,1717,Watch,8,1872,14976
58097,3611,Mobile,2,48302,96604
58098,4123,Laptop,3,14287,42861
58099,558,Watch,2,36607,73214
58100,802,Watch,9,37894,341046
58101,1676,Tablet,7,37932,265524
58102,508,Mobile,10,42567,425670
58103,4806,Tablet,7,14104,98728
58104,3624,Watch,8,8881,71048
58105,397,Laptop,4,13991,55964
58106,2289,Watch,6,33102,198612
58107,3403,Watch,4,25527,102108
58108,3781,Watch,3,40218,120654
58109,738,Mobile,8,32373,258984
58110,1059,Watch,5,32735,163675
58111,1548,Watch,2,22017,44034
58112,4908,Laptop,9,9163,82467
58113,92,Laptop,1,25353,25353
58114,2113,Mobile,4,40570,162280
58115,2685,Tablet,3,23904,71712
58116,3725,Tablet,2,23037,46074
58117,277,Laptop,6,33557,201342
58118,4910,Watch,5,16764,83820
58119,1492,Mobile,1,23988,23988
58120,2329,Watch,6,27831,166986
58121,4923,Laptop,9,14030,126270
58122,1291,Laptop,8,3745,29960
58123,1639,Laptop,3,37440,112320
58124,110,Laptop,9,17857,160713
58125,2777,Watch,1,30409,30409
58126,4161,Watch,9,27522,247698
58127,1900,Laptop,2,17921,35842
58128,2633,Laptop,8,38103,304824
58129,1280,Tablet,2,45340,90680
58130,375,Tablet,1,28052,28052
58131,2914,Laptop,6,11976,71856
58132,609,Laptop,3,5814,17442
58133,4942,Laptop,7,11471,80297
58134,1182,Laptop,10,29813,298130
58135,11,Tablet,7,48260,337820
58136,4361,Mobile,4,32208,128832
58137,2897,Mobile,2,46663,93326
58138,594,Mobile,7,10128,70896
58139,1627,Tablet,6,17783,106698
58140,1793,Tablet,10,45068,450680
58141,4306,Mobile,6,40636,243816
58142,761,Mobile,7,8341,58387
58143,4378,Mobile,7,36675,256725
58144,893,Tablet,6,42120,252720
58145,3862,Laptop,6,41204,247224
58146,3178,Mobile,4,34053,136212
58147,3139,Mobile,2,19985,39970
58148,3803,Mobile,6,31397,188382
58149,4638,Mobile,9,14323,128907
58150,3179,Laptop,6,49872,299232
58151,2600,Watch,10,11007,110070
58152,3417,Tablet,5,9558,47790
58153,4361,Laptop,6,12793,76758
58154,4594,Laptop,7,22141,154987
58155,1821,Watch,7,26757,187299
58156,261,Mobile,1,29497,29497
58157,2853,Mobile,1,23053,23053
58158,3069,Watch,9,14394,129546
58159,2191,Watch,2,44948,89896
58160,2448,Mobile,9,4348,39132
58161,2805,Tablet,3,19174,57522
58162,1722,Mobile,9,15180,136620
58163,32,Mobile,6,49743,298458
58164,3432,Tablet,6,31041,186246
58165,810,Watch,4,23261,93044
58166,3506,Mobile,7,47858,335006
58167,2113,Tablet,2,34111,68222
58168,4045,Mobile,3,8030,24090
58169,4191,Mobile,1,14053,14053
58170,1030,Tablet,1,32950,32950
58171,3901,Laptop,8,16153,129224
58172,3357,Tablet,10,4718,47180
58173,2111,Mobile,3,6405,19215
58174,336,Mobile,4,5952,23808
58175,1561,Tablet,10,27502,275020
58176,4320,Laptop,9,38574,347166
58177,3327,Laptop,3,6912,20736
58178,2330,Mobile,10,28300,283000
58179,4426,Tablet,7,22783,159481
58180,1841,Tablet,5,42150,210750
58181,2518,Watch,3,21546,64638
58182,2438,Mobile,7,36351,254457
58183,2884,Laptop,5,34296,171480
58184,2271,Watch,2,18209,36418
58185,3784,Mobile,7,26795,187565
58186,3323,Watch,1,49672,49672
58187,926,Laptop,5,16656,83280
58188,1560,Tablet,5,38308,191540
58189,3183,Laptop,2,9603,19206
58190,1288,Watch,1,10098,10098
58191,1385,Watch,5,12975,64875
58192,1734,Tablet,9,29561,266049
58193,2879,Tablet,1,27415,27415
58194,2165,Mobile,1,13192,13192
58195,3741,Mobile,10,8354,83540
58196,1876,Tablet,7,28427,198989
58197,4740,Tablet,8,26040,208320
58198,2088,Laptop,9,19506,175554
58199,2601,Mobile,4,36347,145388
58200,4539,Watch,2,31147,62294
58201,2307,Laptop,3,19227,57681
58202,3896,Mobile,8,21256,170048
58203,1954,Watch,6,22257,133542
58204,251,Watch,1,14359,14359
58205,2998,Tablet,3,8724,26172
58206,2254,Mobile,1,29938,29938
58207,3396,Mobile,5,21759,108795
58208,943,Tablet,1,21145,21145
58209,1324,Laptop,8,47885,383080
58210,2065,Mobile,10,48210,482100
58211,2055,Mobile,2,2180,4360
58212,4037,Laptop,4,22973,91892
58213,4727,Mobile,8,23926,191408
58214,3600,Mobile,2,33640,67280
58215,3409,Watch,8,33599,268792
58216,1385,Mobile,6,6855,41130
58217,2418,Laptop,6,2099,12594
58218,2633,Laptop,2,20565,41130
58219,661,Tablet,3,40876,122628
58220,2347,Laptop,2,22383,44766
58221,1312,Mobile,6,41674,250044
58222,3218,Mobile,4,11029,44116
58223,2009,Mobile,10,6926,69260
58224,3133,Laptop,5,7755,38775
58225,3443,Laptop,1,32800,32800
58226,4510,Watch,5,16549,82745
58227,2282,Laptop,1,9980,9980
58228,305,Tablet,7,19876,139132
58229,625,Watch,5,49092,245460
58230,3050,Tablet,4,3270,13080
58231,425,Tablet,7,44864,314048
58232,2518,Mobile,4,40732,162928
58233,3220,Laptop,4,16466,65864
58234,3363,Laptop,8,11995,95960
58235,3162,Laptop,4,16841,67364
58236,894,Mobile,10,48309,483090
58237,3702,Tablet,9,27341,246069
58238,1659,Laptop,2,49412,98824
58239,731,Watch,5,18495,92475
58240,1077,Tablet,5,11993,59965
58241,1936,Tablet,4,37819,151276
58242,1184,Watch,2,7910,15820
58243,2013,Tablet,6,17075,102450
58244,3666,Mobile,3,24354,73062
58245,2169,Laptop,1,22328,22328
58246,4013,Mobile,4,16833,67332
58247,4659,Tablet,8,7945,63560
58248,2628,Tablet,3,5028,15084
58249,1961,Tablet,7,19857,138999
58250,4990,Tablet,3,38407,115221
58251,3622,Watch,3,14799,44397
58252,4773,Mobile,5,49676,248380
58253,2546,Tablet,8,14490,115920
58254,2092,Watch,5,12603,63015
58255,676,Watch,3,40011,120033
58256,1662,Laptop,3,15861,47583
58257,2309,Mobile,2,44273,88546
58258,2975,Laptop,3,20300,60900
58259,3869,Mobile,6,25765,154590
58260,4926,Watch,2,49507,99014
58261,919,Mobile,4,2213,8852
58262,2232,Mobile,9,3953,35577
58263,2504,Tablet,1,34614,34614
58264,3553,Watch,8,28618,228944
58265,4758,Laptop,3,38683,116049
58266,1502,Mobile,10,33025,330250
58267,3681,Tablet,4,13139,52556
58268,733,Mobile,4,32390,129560
58269,2620,Tablet,4,36657,146628
58270,799,Mobile,4,21381,85524
58271,1074,Tablet,9,21603,194427
58272,729,Watch,2,44776,89552
58273,4911,Mobile,4,15837,63348
58274,4514,Laptop,7,33138,231966
58275,4961,Laptop,2,34656,69312
58276,3300,Tablet,3,6605,19815
58277,3827,Tablet,3,8920,26760
58278,2331,Mobile,7,8484,59388
58279,440,Tablet,2,7771,15542
58280,4094,Tablet,10,46455,464550
58281,1387,Tablet,1,1728,1728
58282,1215,Mobile,1,43341,43341
58283,3006,Tablet,10,47055,470550
58284,2222,Mobile,7,18377,128639
58285,2243,Watch,3,34745,104235
58286,2090,Mobile,1,14699,14699
58287,589,Tablet,4,12486,49944
58288,4209,Mobile,8,21351,170808
58289,4165,Laptop,1,5034,5034
58290,4329,Laptop,4,43291,173164
58291,2495,Laptop,9,10975,98775
58292,3764,Tablet,7,24648,172536
58293,3405,Watch,6,44089,264534
58294,2523,Laptop,5,17303,86515
58295,4204,Watch,8,33953,271624
58296,2839,Tablet,3,27837,83511
58297,4355,Watch,10,36284,362840
58298,4846,Laptop,2,14840,29680
58299,80,Laptop,9,32953,296577
58300,4036,Tablet,4,22797,91188
58301,1392,Tablet,3,35599,106797
58302,190,Laptop,1,46848,46848
58303,4407,Watch,5,21968,109840
58304,687,Watch,8,40265,322120
58305,3337,Tablet,7,23952,167664
58306,4979,Tablet,6,35734,214404
58307,2568,Laptop,7,26229,183603
58308,1146,Tablet,3,19464,58392
58309,2831,Tablet,6,35958,215748
58310,792,Watch,7,5201,36407
58311,2846,Laptop,8,12247,97976
58312,4322,Mobile,2,19915,39830
58313,3031,Tablet,7,27098,189686
58314,2520,Mobile,8,19578,156624
58315,1847,Watch,6,41536,249216
58316,3050,Laptop,10,42454,424540
58317,1966,Mobile,3,3038,9114
58318,3679,Tablet,2,5003,10006
58319,4527,Tablet,8,36376,291008
58320,3277,Tablet,7,23585,165095
58321,3279,Mobile,6,47734,286404
58322,764,Mobile,6,12069,72414
58323,1963,Watch,5,35635,178175
58324,332,Watch,8,31894,255152
58325,3489,Tablet,2,40596,81192
58326,2050,Mobile,8,7958,63664
58327,2485,Tablet,2,6464,12928
58328,1638,Watch,9,40148,361332
58329,4359,Tablet,3,10463,31389
58330,4586,Laptop,4,17975,71900
58331,4423,Mobile,9,3856,34704
58332,3654,Laptop,6,4507,27042
58333,1458,Mobile,1,10363,10363
58334,3045,Watch,8,34684,277472
58335,2617,Laptop,4,13347,53388
58336,1300,Watch,8,44252,354016
58337,3355,Mobile,10,26141,261410
58338,498,Tablet,6,49229,295374
58339,2233,Tablet,1,20674,20674
58340,3601,Laptop,7,9357,65499
58341,1948,Watch,5,23507,117535
58342,2841,Watch,5,48896,244480
58343,2649,Watch,9,13325,119925
58344,1152,Mobile,7,6960,48720
58345,4198,Tablet,6,17262,103572
58346,4662,Watch,8,2693,21544
58347,1685,Tablet,7,7633,53431
58348,1295,Tablet,3,47890,143670
58349,1380,Laptop,2,39416,78832
58350,3281,Laptop,8,24805,198440
58351,3195,Mobile,5,46929,234645
58352,3676,Tablet,3,18566,55698
58353,3081,Tablet,3,2016,6048
58354,2313,Tablet,3,47297,141891
58355,3163,Mobile,3,29118,87354
58356,1350,Laptop,8,5416,43328
58357,1543,Mobile,9,5780,52020
58358,4410,Laptop,9,4698,42282
58359,732,Laptop,4,31483,125932
58360,4253,Mobile,10,28987,289870
58361,1668,Tablet,1,15238,15238
58362,1820,Watch,6,36924,221544
58363,2184,Laptop,6,30385,182310
58364,1989,Laptop,2,7432,14864
58365,2009,Watch,6,41128,246768
58366,2012,Laptop,3,604,1812
58367,2428,Laptop,8,25927,207416
58368,3775,Mobile,6,12495,74970
58369,3447,Watch,10,41300,413000
58370,4744,Laptop,6,48364,290184
58371,2867,Mobile,9,22052,198468
58372,77,Tablet,4,12612,50448
58373,2256,Tablet,6,31147,186882
58374,809,Tablet,4,6436,25744
58375,2965,Watch,4,49998,199992
58376,3084,Tablet,8,31774,254192
58377,1713,Watch,3,20869,62607
58378,3926,Mobile,2,8888,17776
58379,2503,Mobile,9,38748,348732
58380,3013,Watch,7,12096,84672
58381,3392,Mobile,8,32565,260520
58382,264,Mobile,2,31392,62784
58383,4577,Mobile,3,5500,16500
58384,4532,Tablet,7,19290,135030
58385,929,Watch,7,24051,168357
58386,3317,Tablet,3,28199,84597
58387,2987,Tablet,2,43980,87960
58388,2853,Tablet,6,34039,204234
58389,4086,Tablet,3,11299,33897
58390,4687,Laptop,8,34452,275616
58391,2630,Watch,1,37525,37525
58392,4350,Mobile,3,29782,89346
58393,4622,Laptop,4,43862,175448
58394,2074,Laptop,8,44915,359320
58395,1333,Watch,1,1597,1597
58396,2745,Watch,10,44741,447410
58397,2673,Mobile,9,2624,23616
58398,2799,Watch,2,41147,82294
58399,1957,Mobile,5,45076,225380
58400,1130,Mobile,5,26976,134880
58401,3285,Watch,3,4509,13527
58402,189,Laptop,7,40468,283276
58403,1183,Laptop,9,26257,236313
58404,2178,Laptop,2,38501,77002
58405,3213,Tablet,9,23562,212058
58406,250,Mobile,8,32441,259528
58407,3059,Mobile,1,40501,40501
58408,3612,Watch,10,8886,88860
58409,129,Mobile,2,17605,35210
58410,40,Mobile,1,22231,22231
58411,736,Tablet,4,22619,90476
58412,3535,Mobile,7,35134,245938
58413,2816,Watch,10,1629,16290
58414,1315,Mobile,6,40262,241572
58415,3702,Laptop,6,47794,286764
58416,3512,Laptop,8,12904,103232
58417,4997,Tablet,5,4659,23295
58418,3666,Tablet,2,31372,62744
58419,1948,Laptop,2,14149,28298
58420,3907,Watch,2,5116,10232
58421,957,Laptop,8,20008,160064
58422,2869,Tablet,6,10826,64956
58423,3615,Mobile,8,24229,193832
58424,4607,Tablet,4,21799,87196
58425,2426,Mobile,6,47557,285342
58426,1598,Laptop,5,36640,183200
58427,627,Mobile,4,35765,143060
58428,4304,Mobile,3,27226,81678
58429,3269,Laptop,4,31416,125664
58430,3899,Laptop,2,27859,55718
58431,3571,Tablet,5,39133,195665
58432,4454,Mobile,3,35224,105672
58433,2982,Laptop,7,29584,207088
58434,1291,Laptop,3,28041,84123
58435,4087,Laptop,7,28197,197379
58436,1782,Watch,5,18721,93605
58437,2083,Watch,4,29932,119728
58438,1822,Laptop,4,25129,100516
58439,336,Mobile,7,14325,100275
58440,4393,Tablet,10,47138,471380
58441,4452,Mobile,8,21564,172512
58442,4043,Laptop,6,48509,291054
58443,2208,Mobile,10,3372,33720
58444,2190,Laptop,1,43729,43729
58445,3990,Laptop,8,47532,380256
58446,2209,Mobile,7,35433,248031
58447,3094,Mobile,10,43271,432710
58448,1975,Laptop,6,39844,239064
58449,2267,Watch,5,17840,89200
58450,4566,Tablet,1,24129,24129
58451,1765,Tablet,9,33875,304875
58452,3378,Tablet,7,14052,98364
58453,4825,Laptop,6,39602,237612
58454,3699,Tablet,10,10849,108490
58455,3472,Watch,8,36258,290064
58456,660,Mobile,10,49829,498290
58457,225,Watch,3,25951,77853
58458,2664,Mobile,7,30472,213304
58459,784,Laptop,2,21959,43918
58460,2145,Tablet,5,17784,88920
58461,1481,Tablet,7,18099,126693
58462,2983,Watch,4,30077,120308
58463,1235,Laptop,1,10200,10200
58464,1467,Mobile,9,12947,116523
58465,3031,Watch,8,14678,117424
58466,1590,Watch,6,32587,195522
58467,938,Mobile,7,14258,99806
58468,73,Mobile,6,3429,20574
58469,1323,Tablet,3,28162,84486
58470,1210,Watch,7,25895,181265
58471,188,Laptop,2,13639,27278
58472,1647,Tablet,7,25066,175462
58473,4799,Tablet,3,37641,112923
58474,1844,Mobile,1,33552,33552
58475,1781,Watch,7,36109,252763
58476,1812,Mobile,1,19919,19919
58477,4529,Tablet,2,10533,21066
58478,2281,Watch,8,1152,9216
58479,334,Mobile,6,38338,230028
58480,4291,Mobile,6,24915,149490
58481,1556,Mobile,4,9810,39240
58482,3483,Laptop,1,5700,5700
58483,4480,Mobile,5,1186,5930
58484,3975,Tablet,9,14536,130824
58485,1200,Mobile,8,10323,82584
58486,132,Laptop,10,16363,163630
58487,421,Laptop,6,23891,143346
58488,587,Laptop,3,44244,132732
58489,2893,Mobile,9,18904,170136
58490,3495,Tablet,9,18957,170613
58491,4598,Laptop,6,41353,248118
58492,2805,Watch,9,9171,82539
58493,109,Laptop,1,34168,34168
58494,4760,Watch,6,37797,226782
58495,3280,Mobile,6,24850,149100
58496,11,Watch,9,21975,197775
58497,1691,Mobile,3,33509,100527
58498,3353,Laptop,3,14329,42987
58499,1810,Laptop,7,5172,36204
58500,3193,Tablet,6,15945,95670
58501,2446,Laptop,4,24612,98448
58502,3860,Tablet,6,9933,59598
58503,4497,Laptop,10,36893,368930
58504,2799,Laptop,8,48282,386256
58505,4488,Watch,3,583,1749
58506,3428,Watch,8,11898,95184
58507,1997,Mobile,1,23895,23895
58508,1519,Tablet,10,25940,259400
58509,1473,Watch,4,5164,20656
58510,1559,Mobile,8,19443,155544
58511,2042,Mobile,5,29856,149280
58512,3710,Laptop,5,16497,82485
58513,3072,Watch,5,18899,94495
58514,4995,Watch,4,46266,185064
58515,765,Laptop,1,26917,26917
58516,4288,Tablet,5,27514,137570
58517,2347,Mobile,8,45114,360912
58518,2474,Laptop,8,9609,76872
58519,653,Watch,10,1432,14320
58520,683,Watch,2,10578,21156
58521,2846,Watch,1,15298,15298
58522,2440,Mobile,2,44830,89660
58523,2296,Mobile,8,14664,117312
58524,4605,Tablet,8,1236,9888
58525,2704,Mobile,8,26301,210408
58526,4431,Mobile,1,40548,40548
58527,736,Laptop,10,16205,162050
58528,2854,Mobile,2,40780,81560
58529,1063,Watch,8,36239,289912
58530,3889,Laptop,7,10296,72072
58531,1086,Mobile,7,8387,58709
58532,2962,Tablet,6,29843,179058
58533,1726,Watch,3,7978,23934
58534,2673,Tablet,4,26668,106672
58535,4551,Laptop,2,28460,56920
58536,1605,Laptop,2,24122,48244
58537,1678,Mobile,9,2263,20367
58538,3742,Tablet,6,40136,240816
58539,1509,Watch,8,32087,256696
58540,142,Laptop,6,17630,105780
58541,1282,Laptop,5,30896,154480
58542,4316,Watch,1,34527,34527
58543,3490,Mobile,4,33442,133768
58544,208,Mobile,9,28403,255627
58545,4991,Watch,3,18115,54345
58546,193,Tablet,7,37504,262528
58547,3184,Laptop,4,9291,37164
58548,4514,Tablet,8,2049,16392
58549,2632,Watch,7,44541,311787
58550,4871,Laptop,8,48355,386840
58551,3998,Mobile,5,30211,151055
58552,4160,Tablet,9,20315,182835
58553,4743,Mobile,4,23848,95392
58554,3487,Mobile,10,36245,362450
58555,3348,Watch,4,2676,10704
58556,4082,Laptop,7,6976,48832
58557,2515,Tablet,2,38324,76648
58558,251,Tablet,9,2092,18828
58559,4817,Watch,3,17327,51981
58560,889,Watch,7,4420,30940
58561,3596,Laptop,8,47595,380760
58562,499,Mobile,4,35839,143356
58563,1728,Watch,9,19620,176580
58564,3579,Laptop,1,14673,14673
58565,1421,Mobile,2,13052,26104
58566,4895,Laptop,5,45275,226375
58567,2658,Tablet,3,29695,89085
58568,2135,Watch,10,44440,444400
58569,576,Laptop,1,47531,47531
58570,1976,Tablet,4,15968,63872
58571,4672,Laptop,3,12125,36375
58572,2179,Watch,7,15588,109116
58573,2023,Laptop,2,44262,88524
58574,470,Watch,10,19034,190340
58575,319,Laptop,8,21447,171576
58576,1576,Mobile,7,31143,218001
58577,126,Laptop,8,31400,251200
58578,3582,Watch,9,40353,363177
58579,352,Tablet,3,15958,47874
58580,4521,Mobile,4,8969,35876
58581,2497,Watch,3,44454,133362
58582,4276,Watch,7,25539,178773
58583,3682,Mobile,1,35685,35685
58584,458,Laptop,9,10475,94275
58585,3931,Mobile,2,14121,28242
58586,4040,Mobile,9,45579,410211
58587,2833,Tablet,5,10041,50205
58588,917,Laptop,6,11059,66354
58589,2871,Laptop,7,7458,52206
58590,1174,Watch,10,19539,195390
58591,1906,Tablet,6,6546,39276
58592,1088,Tablet,5,31020,155100
58593,2397,Laptop,10,15991,159910
58594,3982,Tablet,5,41100,205500
58595,4891,Laptop,6,18110,108660
58596,4465,Mobile,8,3984,31872
58597,3243,Tablet,1,19797,19797
58598,4271,Laptop,10,42126,421260
58599,3952,Tablet,8,47954,383632
58600,3811,Mobile,4,3424,13696
58601,4134,Tablet,3,47220,141660
58602,2288,Tablet,9,8719,78471
58603,96,Mobile,1,13323,13323
58604,2667,Laptop,9,936,8424
58605,1146,Laptop,5,11669,58345
58606,3248,Watch,2,24235,48470
58607,2352,Tablet,4,20508,82032
58608,1306,Tablet,7,44359,310513
58609,2279,Mobile,9,11147,100323
58610,840,Mobile,2,7863,15726
58611,2293,Watch,3,13490,40470
58612,2996,Mobile,6,46159,276954
58613,2162,Watch,2,34027,68054
58614,554,Laptop,1,36961,36961
58615,1976,Laptop,7,809,5663
58616,3005,Tablet,8,15747,125976
58617,1115,Tablet,6,47696,286176
58618,2087,Mobile,5,24234,121170
58619,3603,Watch,1,7869,7869
58620,2734,Watch,4,43064,172256
58621,2767,Laptop,4,46972,187888
58622,923,Laptop,2,19241,38482
58623,4614,Mobile,3,10395,31185
58624,3435,Mobile,5,37709,188545
58625,4141,Laptop,2,7923,15846
58626,4309,Tablet,9,42328,380952
58627,1104,Laptop,2,22692,45384
58628,2518,Mobile,9,24456,220104
58629,4356,Mobile,1,43056,43056
58630,4057,Mobile,7,9274,64918
58631,3769,Tablet,7,32511,227577
58632,3464,Tablet,5,47703,238515
58633,2706,Mobile,2,10032,20064
58634,2780,Tablet,2,26562,53124
58635,4898,Laptop,10,33096,330960
58636,440,Laptop,4,40729,162916
58637,3955,Laptop,8,14899,119192
58638,2955,Watch,4,41342,165368
58639,846,Laptop,6,41581,249486
58640,34,Watch,8,20704,165632
58641,1892,Tablet,9,49279,443511
58642,3897,Laptop,10,35950,359500
58643,978,Laptop,3,39213,117639
58644,2920,Tablet,6,2758,16548
58645,3207,Tablet,1,3932,3932
58646,3566,Tablet,2,49548,99096
58647,2128,Laptop,10,46089,460890
58648,788,Mobile,4,2090,8360
58649,3910,Mobile,1,22542,22542
58650,469,Watch,2,9902,19804
58651,4128,Watch,4,33736,134944
58652,3287,Tablet,1,10219,10219
58653,2716,Watch,2,28695,57390
58654,65,Laptop,7,13942,97594
58655,1642,Watch,2,28635,57270
58656,2237,Watch,7,40931,286517
58657,3395,Laptop,8,22845,182760
58658,471,Watch,7,27686,193802
58659,3443,Watch,2,21686,43372
58660,2481,Watch,1,44262,44262
58661,3289,Tablet,5,18146,90730
58662,3582,Tablet,5,43796,218980
58663,2016,Mobile,6,17447,104682
58664,3587,Watch,9,37326,335934
58665,2179,Laptop,8,32798,262384
58666,456,Tablet,1,17015,17015
58667,4119,Mobile,1,9461,9461
58668,4507,Mobile,1,5874,5874
58669,1755,Tablet,2,11879,23758
58670,2815,Tablet,4,7785,31140
58671,1329,Mobile,3,47505,142515
58672,1027,Watch,9,28150,253350
58673,812,Laptop,10,40013,400130
58674,1252,Laptop,8,4331,34648
58675,1793,Laptop,3,24158,72474
58676,3723,Mobile,4,47660,190640
58677,3372,Watch,6,31392,188352
58678,1822,Tablet,5,28551,142755
58679,2238,Mobile,1,22341,22341
58680,2236,Watch,6,22914,137484
58681,3741,Tablet,6,47381,284286
58682,4991,Watch,9,3892,35028
58683,2681,Watch,7,25827,180789
58684,4764,Mobile,3,48234,144702
58685,95,Tablet,4,32811,131244
58686,174,Tablet,7,42670,298690
58687,4346,Watch,5,33109,165545
58688,4107,Tablet,8,17760,142080
58689,833,Watch,6,18098,108588
58690,1877,Laptop,6,43531,261186
58691,4005,Mobile,4,6140,24560
58692,4007,Mobile,7,39338,275366
58693,3785,Tablet,5,8959,44795
58694,4787,Watch,6,30790,184740
58695,2711,Laptop,7,23643,165501
58696,1218,Mobile,10,26794,267940
58697,2950,Mobile,1,47307,47307
58698,4116,Mobile,4,20302,81208
58699,3388,Watch,9,39437,354933
58700,566,Laptop,2,45798,91596
58701,3671,Watch,1,7438,7438
58702,2222,Mobile,10,7490,74900
58703,534,Tablet,4,14405,57620
58704,4563,Laptop,4,15797,63188
58705,3062,Mobile,7,7325,51275
58706,2073,Laptop,1,13756,13756
